fips	type	county	county_abbr	state	state_abbr	region	vulnerability	latitude	longitude	population	pph
35003	county	Catron County	Catron	New Mexico	NM	6	20.73947009	33.901813	-108.392097	3456	2.23
35005	county	Chaves County	Chaves	New Mexico	NM	6	15.35824303	33.361604	-104.469837	65764	2.7
35006	county	Cibola County	Cibola	New Mexico	NM	6	19.52186329	34.93205	-108.000255	27329	3.15
35007	county	Colfax County	Colfax	New Mexico	NM	6	17.79846863	36.612962	-104.640126	12414	2.33
35009	county	Curry County	Curry	New Mexico	NM	6	14.56852074	34.572984	-103.346055	50398	2.67
35011	county	De Baca County	De Baca	New Mexico	NM	6	18.28183481	34.351429	-104.401527	1828	2.83
35013	county	Dona Ana County	Dona Ana	New Mexico	NM	6	14.72680881	32.350912	-106.832182	214295	2.79
35015	county	Eddy County	Eddy	New Mexico	NM	6	13.21829	32.457858	-104.306471	57578	2.69
35017	county	Grant County	Grant	New Mexico	NM	6	18.29197264	32.732087	-108.381504	28609	2.36
35019	county	Guadalupe County	Guadalupe	New Mexico	NM	6	18.11959644	34.869782	-104.784968	4371	3.14
35021	county	Harding County	Harding	New Mexico	NM	6	19.1179652	35.863152	-103.829931	698	2.63
35023	county	Hidalgo County	Hidalgo	New Mexico	NM	6	17.73888889	31.899658	-108.745729	4423	2.57
35025	county	Lea County	Lea	New Mexico	NM	6	12.04990408	32.795687	-103.413271	71180	3.01
35027	county	Lincoln County	Lincoln	New Mexico	NM	6	17.01365443	33.740941	-105.449083	19420	2.32
35028	county	Los Alamos County	Los Alamos	New Mexico	NM	6	9.087007839	35.870047	-106.307968	17785	2.35
35029	county	Luna County	Luna	New Mexico	NM	6	19.44935412	32.184482	-107.746639	24518	2.78
35031	county	McKinley County	McKinley	New Mexico	NM	6	20.50590448	35.573732	-108.255307	76708	4.1
35033	county	Mora County	Mora	New Mexico	NM	6	20.88772989	35.982841	-104.921898	4596	3.1
35035	county	Otero County	Otero	New Mexico	NM	6	16.19619754	32.588776	-105.781079	64362	2.6
35037	county	Quay County	Quay	New Mexico	NM	6	19.23211522	35.107018	-103.548071	8455	2.53
35039	county	Rio Arriba County	Rio Arriba	New Mexico	NM	6	16.23370709	36.509669	-106.693983	39465	2.68
35041	county	Roosevelt County	Roosevelt	New Mexico	NM	6	15.30407417	34.021457	-103.482725	19120	2.69
35043	county	Sandoval County	Sandoval	New Mexico	NM	6	12.26252294	35.685073	-106.882618	139394	2.82
35045	county	San Juan County	San Juan	New Mexico	NM	6	13.87335519	36.511624	-108.324578	118737	3.1
35047	county	San Miguel County	San Miguel	New Mexico	NM	6	19.78544396	35.476876	-104.803515	27967	2.38
35049	county	Santa Fe County	Santa Fe	New Mexico	NM	6	13.40268031	35.513722	-105.966441	148686	2.33
35051	county	Sierra County	Sierra	New Mexico	NM	6	23.43857939	33.119479	-107.188161	11282	2.68
35053	county	Socorro County	Socorro	New Mexico	NM	6	20.47585547	33.991614	-106.939003	17256	3.23
35055	county	Taos County	Taos	New Mexico	NM	6	17.17333291	36.576529	-105.637986	32907	2.43
35057	county	Torrance County	Torrance	New Mexico	NM	6	16.85535994	34.634644	-105.846836	15485	2.71
35059	county	Union County	Union	New Mexico	NM	6	16.49599483	36.488085	-103.475723	4201	2.49
35061	county	Valencia County	Valencia	New Mexico	NM	6	15.56087284	34.71684	-106.806582	75737	2.78
36001	county	Albany County	Albany	New York	NY	2	11.75963284	42.588271	-73.974014	309381	2.35
36003	county	Allegany County	Allegany	New York	NY	2	13.20745328	42.247894	-78.026176	47462	2.32
36005	county	Bronx County	Bronx	New York	NY	2	16.74093708	40.848711	-73.852939	1455444	2.85
36007	county	Broome County	Broome	New York	NY	2	13.89405543	42.161977	-75.830291	196567	2.37
36009	county	Cattaraugus County	Cattaraugus	New York	NY	2	14.32105562	42.244853	-78.681005	77922	2.38
36011	county	Cayuga County	Cayuga	New York	NY	2	12.11660626	43.008546	-76.574587	78288	2.41
36013	county	Chautauqua County	Chautauqua	New York	NY	2	14.34407823	42.304216	-79.407595	130779	2.33
36015	county	Chemung County	Chemung	New York	NY	2	13.37485349	42.155281	-76.747179	87071	2.34
36017	county	Chenango County	Chenango	New York	NY	2	14.02085676	42.489732	-75.604905	48844	2.49
36019	county	Clinton County	Clinton	New York	NY	2	12.36816568	44.75271	-73.705648	81251	2.32
36021	county	Columbia County	Columbia	New York	NY	2	12.60058723	42.247729	-73.626805	61509	2.38
36023	county	Cortland County	Cortland	New York	NY	2	11.48550921	42.593824	-76.076265	48494	2.53
36025	county	Delaware County	Delaware	New York	NY	2	14.65571816	42.193986	-74.966728	46053	2.28
36027	county	Dutchess County	Dutchess	New York	NY	2	10.93993535	41.755008	-73.739951	295754	2.59
36029	county	Erie County	Erie	New York	NY	2	12.89509198	42.752759	-78.778192	922578	2.34
36031	county	Essex County	Essex	New York	NY	2	12.82045758	44.108971	-73.777573	38478	2.28
36033	county	Franklin County	Franklin	New York	NY	2	14.13902163	44.594374	-74.31067	50660	2.35
36035	county	Fulton County	Fulton	New York	NY	2	13.70512646	43.115609	-74.423678	53992	2.37
36037	county	Genesee County	Genesee	New York	NY	2	12.44292174	43.00091	-78.192778	58937	2.46
36039	county	Greene County	Greene	New York	NY	2	13.02496145	42.286951	-74.149495	47625	2.47
36041	county	Hamilton County	Hamilton	New York	NY	2	13.52395789	43.657879	-74.502456	4712	2.54
36043	county	Herkimer County	Herkimer	New York	NY	2	13.58877635	43.461635	-74.894694	63100	2.35
36045	county	Jefferson County	Jefferson	New York	NY	2	12.46655343	43.995371	-76.053522	117635	2.5
36047	county	Kings County	Kings	New York	NY	2	16.92173319	40.635133	-73.950777	2636735	2.73
36049	county	Lewis County	Lewis	New York	NY	2	12.61640785	43.786397	-75.442617	26957	2.51
36051	county	Livingston County	Livingston	New York	NY	2	11.66104191	42.727485	-77.769779	64717	2.44
36053	county	Madison County	Madison	New York	NY	2	10.984307	42.910026	-75.663575	71849	2.54
36055	county	Monroe County	Monroe	New York	NY	2	12.57236402	43.464475	-77.664656	749600	2.42
36057	county	Montgomery County	Montgomery	New York	NY	2	14.51377542	42.900891	-74.435357	49642	2.49
36059	county	Nassau County	Nassau	New York	NY	2	10.30689132	40.729687	-73.589384	1361350	2.99
36061	county	New York County	New York	New York	NY	2	13.3092994	40.776557	-73.970174	1644518	2.1
36063	county	Niagara County	Niagara	New York	NY	2	12.36232393	43.456731	-78.792142	212652	2.39
36065	county	Oneida County	Oneida	New York	NY	2	14.67101138	43.242727	-75.434282	232500	2.42
36067	county	Onondaga County	Onondaga	New York	NY	2	12.43524495	43.00653	-76.196117	468463	2.43
36069	county	Ontario County	Ontario	New York	NY	2	10.97172652	42.856695	-77.303277	109561	2.39
36071	county	Orange County	Orange	New York	NY	2	12.01431314	41.40241	-74.306252	377647	2.88
36073	county	Orleans County	Orleans	New York	NY	2	12.82185144	43.502287	-78.229726	41582	2.51
36075	county	Oswego County	Oswego	New York	NY	2	12.76212249	43.461443	-76.209258	120146	2.57
36077	county	Otsego County	Otsego	New York	NY	2	12.81487798	42.629776	-75.028841	60636	2.36
36079	county	Putnam County	Putnam	New York	NY	2	9.107147972	41.427904	-73.743882	99042	2.82
36081	county	Queens County	Queens	New York	NY	2	15.09717038	40.658557	-73.837929	2339150	2.86
36083	county	Rensselaer County	Rensselaer	New York	NY	2	11.7220976	42.710421	-73.513845	160266	2.39
36085	county	Richmond County	Richmond	New York	NY	2	12.28503418	40.563855	-74.137063	474558	2.8
36087	county	Rockland County	Rockland	New York	NY	2	13.68182296	41.154785	-74.024772	326037	3.13
36089	county	St. Lawrence County	St. Lawrence	New York	NY	2	14.32859211	44.488112	-75.074311	111007	2.39
36091	county	Saratoga County	Saratoga	New York	NY	2	9.710490783	43.106135	-73.855387	226249	2.45
36093	county	Schenectady County	Schenectady	New York	NY	2	12.59731254	42.817542	-74.043583	154604	2.59
36095	county	Schoharie County	Schoharie	New York	NY	2	12.66670499	42.591294	-74.438172	31330	2.4
36097	county	Schuyler County	Schuyler	New York	NY	2	13.21539829	42.419776	-76.938604	18186	2.33
36099	county	Seneca County	Seneca	New York	NY	2	12.48897644	42.782294	-76.827088	34833	2.4
36101	county	Steuben County	Steuben	New York	NY	2	13.47719099	42.266725	-77.385525	97631	2.34
36103	county	Suffolk County	Suffolk	New York	NY	2	9.741520794	40.943554	-72.692218	1501587	2.95
36105	county	Sullivan County	Sullivan	New York	NY	2	14.57122577	41.720176	-74.76468	74877	2.46
36107	county	Tioga County	Tioga	New York	NY	2	11.6730982	42.178057	-76.29745	49453	2.49
36109	county	Tompkins County	Tompkins	New York	NY	2	11.81720642	42.453281	-76.473712	104926	2.31
36111	county	Ulster County	Ulster	New York	NY	2	11.98695705	41.947232	-74.265447	180143	2.44
36113	county	Warren County	Warren	New York	NY	2	11.88383899	43.555105	-73.838139	64688	2.29
36115	county	Washington County	Washington	New York	NY	2	12.35879237	43.312377	-73.439428	62230	2.44
36117	county	Wayne County	Wayne	New York	NY	2	11.47729429	43.458758	-77.063164	91446	2.51
36119	county	Westchester County	Westchester	New York	NY	2	10.82461886	41.15277	-73.745912	976396	2.71
36121	county	Wyoming County	Wyoming	New York	NY	2	10.80567874	42.701363	-78.228567	41013	2.43
36123	county	Yates County	Yates	New York	NY	2	14.04478334	42.638237	-77.104324	25048	2.5
37001	county	Alamance County	Alamance	North Carolina	NC	4	13.9476539	36.041974	-79.399935	158276	2.46
37003	county	Alexander County	Alexander	North Carolina	NC	4	12.95423724	35.920951	-81.177467	37325	2.57
37005	county	Alleghany County	Alleghany	North Carolina	NC	4	16.42581811	36.489356	-81.132299	10837	2.26
37007	county	Anson County	Anson	North Carolina	NC	4	17.29137243	34.974996	-80.109959	25759	2.52
37009	county	Ashe County	Ashe	North Carolina	NC	4	16.17930302	36.436305	-81.49877	27020	2.26
37011	county	Avery County	Avery	North Carolina	NC	4	15.58371546	36.072894	-81.920363	17689	2.17
37013	county	Beaufort County	Beaufort	North Carolina	NC	4	16.08410357	35.482313	-76.842014	47651	2.44
37015	county	Bertie County	Bertie	North Carolina	NC	4	17.46284905	36.06133	-76.962367	20199	2.58
37017	county	Bladen County	Bladen	North Carolina	NC	4	17.66741993	34.591948	-78.539513	34318	2.4
37019	county	Brunswick County	Brunswick	North Carolina	NC	4	14.99691116	34.038708	-78.227688	122765	2.3
37021	county	Buncombe County	Buncombe	North Carolina	NC	4	13.14969237	35.609371	-82.530426	253178	2.33
37023	county	Burke County	Burke	North Carolina	NC	4	15.78141399	35.746182	-81.70618	88842	2.53
37025	county	Cabarrus County	Cabarrus	North Carolina	NC	4	10.4110656	35.387845	-80.552868	196762	2.78
37027	county	Caldwell County	Caldwell	North Carolina	NC	4	14.51495938	35.957857	-81.530076	81287	2.59
37029	county	Camden County	Camden	North Carolina	NC	4	11.46520829	36.342344	-76.162488	10309	2.79
37031	county	Carteret County	Carteret	North Carolina	NC	4	14.51614396	34.858313	-76.526967	68879	2.27
37033	county	Caswell County	Caswell	North Carolina	NC	4	17.00723956	36.393097	-79.332546	22941	2.51
37035	county	Catawba County	Catawba	North Carolina	NC	4	12.9892097	35.663182	-81.214151	155056	2.6
37037	county	Chatham County	Chatham	North Carolina	NC	4	13.40632333	35.704994	-79.251454	70928	2.46
37039	county	Cherokee County	Cherokee	North Carolina	NC	4	17.55898255	35.136233	-84.061308	27178	2.5
37041	county	Chowan County	Chowan	North Carolina	NC	4	16.81351721	36.127288	-76.60207	14394	2.42
37043	county	Clay County	Clay	North Carolina	NC	4	15.65430073	35.052997	-83.752264	10703	2.37
37045	county	Cleveland County	Cleveland	North Carolina	NC	4	14.21748268	35.33463	-81.557114	96879	2.53
37047	county	Columbus County	Columbus	North Carolina	NC	4	16.8698409	34.260471	-78.636378	56694	2.52
37049	county	Craven County	Craven	North Carolina	NC	4	14.68514136	35.118179	-77.082541	103451	2.51
37051	county	Cumberland County	Cumberland	North Carolina	NC	4	12.80548141	35.050192	-78.828719	323838	2.55
37053	county	Currituck County	Currituck	North Carolina	NC	4	10.80684237	36.372174	-75.941224	25263	2.6
37055	county	Dare County	Dare	North Carolina	NC	4	11.81379535	35.606269	-75.767536	35663	2.33
37057	county	Davidson County	Davidson	North Carolina	NC	4	14.19825255	35.795123	-80.206525	164622	2.49
37059	county	Davie County	Davie	North Carolina	NC	4	12.67315064	35.929356	-80.542542	41753	2.52
37061	county	Duplin County	Duplin	North Carolina	NC	4	16.06434869	34.934403	-77.933543	59159	2.64
37063	county	Durham County	Durham	North Carolina	NC	4	11.73742077	36.036589	-78.877919	300952	2.36
37065	county	Edgecombe County	Edgecombe	North Carolina	NC	4	16.64146633	35.917055	-77.602655	54150	2.6
37067	county	Forsyth County	Forsyth	North Carolina	NC	4	12.97938275	36.131667	-80.257289	369019	2.45
37069	county	Franklin County	Franklin	North Carolina	NC	4	13.05115874	36.088241	-78.28309	63710	2.55
37071	county	Gaston County	Gaston	North Carolina	NC	4	13.92949266	35.293344	-81.177256	213442	2.57
37073	county	Gates County	Gates	North Carolina	NC	4	13.90264136	36.442135	-76.702355	11431	2.67
37075	county	Graham County	Graham	North Carolina	NC	4	15.90395514	35.348111	-83.830909	8616	2.49
37077	county	Granville County	Granville	North Carolina	NC	4	13.32773096	36.299884	-78.657634	58674	2.72
37079	county	Greene County	Greene	North Carolina	NC	4	14.98296492	35.481933	-77.681667	21134	2.71
37081	county	Guilford County	Guilford	North Carolina	NC	4	12.8487399	36.079065	-79.788665	517600	2.44
37083	county	Halifax County	Halifax	North Carolina	NC	4	19.50203066	36.251438	-77.644842	52456	2.45
37085	county	Harnett County	Harnett	North Carolina	NC	4	12.84195991	35.368635	-78.87161	128140	2.83
37087	county	Haywood County	Haywood	North Carolina	NC	4	15.59522228	35.557097	-82.972807	59868	2.19
37089	county	Henderson County	Henderson	North Carolina	NC	4	15.16367963	35.336424	-82.479634	112655	2.34
37091	county	Hertford County	Hertford	North Carolina	NC	4	17.54242522	36.363517	-76.981616	24184	2.53
37093	county	Hoke County	Hoke	North Carolina	NC	4	13.82764954	35.017233	-79.241964	52671	2.96
37095	county	Hyde County	Hyde	North Carolina	NC	4	15.63766098	35.408157	-76.153687	5526	2.34
37097	county	Iredell County	Iredell	North Carolina	NC	4	11.23652586	35.806356	-80.874545	169866	2.69
37099	county	Jackson County	Jackson	North Carolina	NC	4	15.04000313	35.286463	-83.130641	41265	2.36
37101	county	Johnston County	Johnston	North Carolina	NC	4	11.86002096	35.513405	-78.367267	185660	2.81
37103	county	Jones County	Jones	North Carolina	NC	4	17.33620645	35.03216	-77.356443	10013	2.42
37105	county	Lee County	Lee	North Carolina	NC	4	13.59589443	35.476075	-79.17222	59660	2.72
37107	county	Lenoir County	Lenoir	North Carolina	NC	4	16.40490439	35.238062	-77.639023	58106	2.46
37109	county	Lincoln County	Lincoln	North Carolina	NC	4	12.21761066	35.487825	-81.225176	81035	2.6
37111	county	McDowell County	McDowell	North Carolina	NC	4	16.8028171	35.682232	-82.048029	44989	2.54
37113	county	Macon County	Macon	North Carolina	NC	4	17.22276314	35.152959	-83.421901	34201	2.18
37115	county	Madison County	Madison	North Carolina	NC	4	15.06269732	35.86408	-82.712731	21139	2.41
37117	county	Martin County	Martin	North Carolina	NC	4	16.78513203	35.841059	-77.112867	23357	2.54
37119	county	Mecklenburg County	Mecklenburg	North Carolina	NC	4	10.81548045	35.246862	-80.833832	1034070	2.54
37121	county	Mitchell County	Mitchell	North Carolina	NC	4	16.61028592	36.013102	-82.163554	15246	2.35
37123	county	Montgomery County	Montgomery	North Carolina	NC	4	15.54292852	35.338071	-79.904196	27548	2.51
37125	county	Moore County	Moore	North Carolina	NC	4	14.58187697	35.310163	-79.480664	94352	2.38
37127	county	Nash County	Nash	North Carolina	NC	4	13.11614073	35.965945	-77.987555	93919	2.47
37129	county	New Hanover County	New Hanover	North Carolina	NC	4	13.04201351	34.177466	-77.871378	220358	2.33
37131	county	Northampton County	Northampton	North Carolina	NC	4	20.0429819	36.421774	-77.398352	20426	2.43
37133	county	Onslow County	Onslow	North Carolina	NC	4	12.24425773	34.76346	-77.503297	186311	2.76
37135	county	Orange County	Orange	North Carolina	NC	4	10.40222698	36.062499	-79.119355	141354	2.45
37137	county	Pamlico County	Pamlico	North Carolina	NC	4	16.60906736	35.147462	-76.665069	12781	2.42
37139	county	Pasquotank County	Pasquotank	North Carolina	NC	4	14.5269973	36.265276	-76.260355	39829	2.65
37141	county	Pender County	Pender	North Carolina	NC	4	14.18110396	34.51258	-77.888029	57611	2.57
37143	county	Perquimans County	Perquimans	North Carolina	NC	4	17.11525314	36.17826	-76.404269	13440	2.46
37145	county	Person County	Person	North Carolina	NC	4	14.42481573	36.386387	-78.96547	39259	2.54
37147	county	Pitt County	Pitt	North Carolina	NC	4	13.73537092	35.591065	-77.372404	175842	2.49
37149	county	Polk County	Polk	North Carolina	NC	4	14.89213692	35.278928	-82.167667	20366	2.28
37151	county	Randolph County	Randolph	North Carolina	NC	4	13.68023035	35.709915	-79.806215	142799	2.59
37153	county	Richmond County	Richmond	North Carolina	NC	4	17.46298935	35.001957	-79.747809	45437	2.48
37155	county	Robeson County	Robeson	North Carolina	NC	4	16.95090422	34.63921	-79.100881	134197	2.9
37157	county	Rockingham County	Rockingham	North Carolina	NC	4	15.42363479	36.380927	-79.782889	91758	2.43
37159	county	Rowan County	Rowan	North Carolina	NC	4	14.08174748	35.639218	-80.525344	139142	2.55
37161	county	Rutherford County	Rutherford	North Carolina	NC	4	16.98569993	35.402747	-81.919583	66390	2.43
37163	county	Sampson County	Sampson	North Carolina	NC	4	15.95908005	34.990574	-78.371382	63724	2.69
37165	county	Scotland County	Scotland	North Carolina	NC	4	19.2710351	34.840023	-79.477337	35509	2.63
37167	county	Stanly County	Stanly	North Carolina	NC	4	14.17150169	35.310523	-80.254355	60714	2.52
37169	county	Stokes County	Stokes	North Carolina	NC	4	12.70938753	36.404195	-80.239271	46351	2.45
37171	county	Surry County	Surry	North Carolina	NC	4	15.34726859	36.415416	-80.686463	72743	2.42
37173	county	Swain County	Swain	North Carolina	NC	4	15.38190476	35.568849	-83.465614	14434	2.56
37175	county	Transylvania County	Transylvania	North Carolina	NC	4	16.2397249	35.210095	-82.816696	33211	2.26
37177	county	Tyrrell County	Tyrrell	North Carolina	NC	4	17.18220503	35.87042	-76.165345	4070	2.48
37179	county	Union County	Union	North Carolina	NC	4	9.415772487	34.991501	-80.530131	222742	2.98
37181	county	Vance County	Vance	North Carolina	NC	4	18.75930761	36.365481	-78.405434	44568	2.66
37183	county	Wake County	Wake	North Carolina	NC	4	9.208271098	35.789846	-78.650624	1024198	2.6
37185	county	Warren County	Warren	North Carolina	NC	4	20.58616003	36.397978	-78.099924	20155	2.59
37187	county	Washington County	Washington	North Carolina	NC	4	18.17469582	35.844589	-76.572334	12385	2.53
37189	county	Watauga County	Watauga	North Carolina	NC	4	13.38309401	36.235371	-81.709919	52906	2.2
37191	county	Wayne County	Wayne	North Carolina	NC	4	14.35769752	35.362741	-78.004826	124132	2.54
37193	county	Wilkes County	Wilkes	North Carolina	NC	4	16.22660332	36.209303	-81.165354	68502	2.48
37195	county	Wilson County	Wilson	North Carolina	NC	4	14.60225527	35.704125	-77.918982	81714	2.51
37197	county	Yadkin County	Yadkin	North Carolina	NC	4	14.21777124	36.158765	-80.665164	37585	2.53
37199	county	Yancey County	Yancey	North Carolina	NC	4	16.93105905	35.889504	-82.30398	17587	2.41
38001	county	Adams County	Adams	North Dakota	ND	8	13.41211152	46.096815	-102.533198	2359	2.05
38003	county	Barnes County	Barnes	North Dakota	ND	8	11.75925328	46.94255	-98.070195	11099	2.15
38005	county	Benson County	Benson	North Dakota	ND	8	15.83096474	48.071738	-99.361987	6753	2.92
38007	county	Billings County	Billings	North Dakota	ND	8	10.89638923	47.009283	-103.364924	936	2.38
38009	county	Bottineau County	Bottineau	North Dakota	ND	8	12.38036554	48.794412	-100.831257	6716	2.06
38011	county	Bowman County	Bowman	North Dakota	ND	8	11.90862475	46.107807	-103.506586	3294	2.28
38013	county	Burke County	Burke	North Dakota	ND	8	12.51109969	48.786453	-102.520087	2308	2.07
38015	county	Burleigh County	Burleigh	North Dakota	ND	8	9.899320903	46.971843	-100.462001	92991	2.34
38017	county	Cass County	Cass	North Dakota	ND	8	10.22399755	46.927003	-97.252375	171512	2.27
38019	county	Cavalier County	Cavalier	North Dakota	ND	8	13.1573802	48.768439	-98.46379	3828	2.19
38021	county	Dickey County	Dickey	North Dakota	ND	8	13.14765784	46.107756	-98.496518	5104	2.27
38023	county	Divide County	Divide	North Dakota	ND	8	14.39583132	48.818142	-103.497653	2450	2.02
38025	county	Dunn County	Dunn	North Dakota	ND	8	11.64004054	47.35461	-102.612365	4646	2.55
38027	county	Eddy County	Eddy	North Dakota	ND	8	12.58853475	47.723436	-98.900474	2365	2.07
38029	county	Emmons County	Emmons	North Dakota	ND	8	16.38108715	46.284255	-100.237842	3402	2.11
38031	county	Foster County	Foster	North Dakota	ND	8	12.19394082	47.464327	-98.872817	3356	2.11
38033	county	Golden Valley County	Golden Valley	North Dakota	ND	8	13.80566625	46.938924	-103.844612	1845	2.16
38035	county	Grand Forks County	Grand Forks	North Dakota	ND	8	10.66619886	47.926003	-97.450851	70916	2.28
38037	county	Grant County	Grant	North Dakota	ND	8	15.3825142	46.357827	-101.639049	2388	2.08
38039	county	Griggs County	Griggs	North Dakota	ND	8	14.36826241	47.463463	-98.232444	2314	2
38041	county	Hettinger County	Hettinger	North Dakota	ND	8	13.75416667	46.434939	-102.458385	2704	2.2
38043	county	Kidder County	Kidder	North Dakota	ND	8	13.7030154	46.935385	-99.742727	2417	2.11
38045	county	LaMoure County	LaMoure	North Dakota	ND	8	13.56757932	46.464195	-98.526057	4125	2.08
38047	county	Logan County	Logan	North Dakota	ND	8	15.50326202	46.469278	-99.504585	1935	2.28
38049	county	McHenry County	McHenry	North Dakota	ND	8	12.93630749	48.233842	-100.633267	5968	2.14
38051	county	McIntosh County	McIntosh	North Dakota	ND	8	19.0636028	46.117034	-99.443041	2759	2.04
38053	county	McKenzie County	McKenzie	North Dakota	ND	8	11.40110801	47.742475	-103.403215	12826	2.71
38055	county	McLean County	McLean	North Dakota	ND	8	12.12123894	47.653055	-101.421794	9744	2.23
38057	county	Mercer County	Mercer	North Dakota	ND	8	10.59143716	47.303279	-101.820765	8853	2.28
38059	county	Morton County	Morton	North Dakota	ND	8	10.52067219	46.713789	-101.279743	30310	2.39
38061	county	Mountrail County	Mountrail	North Dakota	ND	8	10.6669823	48.210291	-102.364756	10331	2.63
38063	county	Nelson County	Nelson	North Dakota	ND	8	13.73403361	47.918667	-98.204428	2968	2.03
38065	county	Oliver County	Oliver	North Dakota	ND	8	11.38023256	47.118079	-101.33142	1846	2.44
38067	county	Pembina County	Pembina	North Dakota	ND	8	12.19747292	48.766896	-97.545405	7091	2.14
38069	county	Pierce County	Pierce	North Dakota	ND	8	14.1234127	48.238883	-99.966497	4312	2.08
38071	county	Ramsey County	Ramsey	North Dakota	ND	8	13.11048004	48.265551	-98.737329	11630	2.28
38073	county	Ransom County	Ransom	North Dakota	ND	8	12.35581395	46.449276	-97.647554	5448	2.32
38075	county	Renville County	Renville	North Dakota	ND	8	11.84590793	48.712781	-101.658152	2571	2.36
38077	county	Richland County	Richland	North Dakota	ND	8	10.7296526	46.265219	-96.93796	16402	2.28
38079	county	Rolette County	Rolette	North Dakota	ND	8	15.86089416	48.768271	-99.840463	14649	2.95
38081	county	Sargent County	Sargent	North Dakota	ND	8	10.62281719	46.108206	-97.63003	3876	2.2
38083	county	Sheridan County	Sheridan	North Dakota	ND	8	17.623567	47.581373	-100.341499	1310	2.14
38085	county	Sioux County	Sioux	North Dakota	ND	8	16.86695128	46.109282	-101.047524	4370	3.76
38087	county	Slope County	Slope	North Dakota	ND	8	10.75642235	46.445834	-103.462462	767	2.49
38089	county	Stark County	Stark	North Dakota	ND	8	10.86164725	46.817031	-102.662026	32154	2.37
38091	county	Steele County	Steele	North Dakota	ND	8	11.47666667	47.458288	-97.718895	1956	2.22
38093	county	Stutsman County	Stutsman	North Dakota	ND	8	12.59643272	46.971103	-98.957592	21103	2.18
38095	county	Towner County	Towner	North Dakota	ND	8	12.41363216	48.682183	-99.248158	2272	2.17
38097	county	Traill County	Traill	North Dakota	ND	8	11.36764706	47.446215	-97.164754	8014	2.35
38099	county	Walsh County	Walsh	North Dakota	ND	8	13.80339226	48.376979	-97.72223	10897	2.16
38101	county	Ward County	Ward	North Dakota	ND	8	10.38802135	48.216686	-101.540537	71275	2.44
38103	county	Wells County	Wells	North Dakota	ND	8	14.99277003	47.580851	-99.671502	4168	2.1
38105	county	Williams County	Williams	North Dakota	ND	8	10.07055455	48.345867	-103.4874	35294	2.34
39001	county	Adams County	Adams	Ohio	OH	5	16.82402698	38.841681	-83.474173	28024	2.59
39003	county	Allen County	Allen	Ohio	OH	5	13.10366168	40.771528	-84.106546	104425	2.51
39005	county	Ashland County	Ashland	Ohio	OH	5	12.70320737	40.843274	-82.270121	53213	2.52
39007	county	Ashtabula County	Ashtabula	Ohio	OH	5	14.15820694	41.906644	-80.745641	98632	2.5
39009	county	Athens County	Athens	Ohio	OH	5	14.98758505	39.333848	-82.046008	65886	2.49
39011	county	Auglaize County	Auglaize	Ohio	OH	5	10.82574775	40.561309	-84.224018	45876	2.49
39013	county	Belmont County	Belmont	Ohio	OH	5	14.34374737	40.017682	-80.967727	69154	2.33
39015	county	Brown County	Brown	Ohio	OH	5	13.828909	38.931377	-83.866772	43839	2.69
39017	county	Butler County	Butler	Ohio	OH	5	11.0938629	39.439915	-84.565397	376353	2.66
39019	county	Carroll County	Carroll	Ohio	OH	5	13.17650384	40.579884	-81.090787	27811	2.54
39021	county	Champaign County	Champaign	Ohio	OH	5	11.68389123	40.132759	-83.767542	38987	2.6
39023	county	Clark County	Clark	Ohio	OH	5	14.42700757	39.917032	-83.783676	135959	2.45
39025	county	Clermont County	Clermont	Ohio	OH	5	10.35331342	39.052084	-84.149614	201973	2.67
39027	county	Clinton County	Clinton	Ohio	OH	5	12.79600112	39.414041	-83.814542	41917	2.56
39029	county	Columbiana County	Columbiana	Ohio	OH	5	14.12889907	40.768462	-80.777231	104806	2.45
39031	county	Coshocton County	Coshocton	Ohio	OH	5	13.16574374	40.29672	-81.930112	36569	2.51
39033	county	Crawford County	Crawford	Ohio	OH	5	14.41478964	40.848508	-82.924771	42306	2.42
39035	county	Cuyahoga County	Cuyahoga	Ohio	OH	5	14.43879872	41.760392	-81.724217	1255921	2.33
39037	county	Darke County	Darke	Ohio	OH	5	12.83845435	40.132176	-84.620438	52076	2.5
39039	county	Defiance County	Defiance	Ohio	OH	5	11.63238333	41.321679	-84.486433	38352	2.51
39041	county	Delaware County	Delaware	Ohio	OH	5	7.812275284	40.278941	-83.007462	193013	2.73
39043	county	Erie County	Erie	Ohio	OH	5	13.26525584	41.554006	-82.525897	75550	2.35
39045	county	Fairfield County	Fairfield	Ohio	OH	5	11.03390368	39.752935	-82.628276	151408	2.66
39047	county	Fayette County	Fayette	Ohio	OH	5	14.55481928	39.553845	-83.459327	28679	2.46
39049	county	Franklin County	Franklin	Ohio	OH	5	12.34897438	39.969447	-83.008258	1251722	2.47
39051	county	Fulton County	Fulton	Ohio	OH	5	10.61643516	41.597264	-84.124267	42537	2.59
39053	county	Gallia County	Gallia	Ohio	OH	5	15.40851601	38.817046	-82.301746	30142	2.59
39055	county	Geauga County	Geauga	Ohio	OH	5	10.57467542	41.499322	-81.173505	94102	2.68
39057	county	Greene County	Greene	Ohio	OH	5	11.2707799	39.687479	-83.894894	164427	2.44
39059	county	Guernsey County	Guernsey	Ohio	OH	5	15.67986964	40.056665	-81.497875	39258	2.51
